2012-11-02;12.8737
2012-11-03;13.4989
2012-11-04;13.3082
2012-11-05;12.3284
2012-11-06;11.2692
2012-11-07;10.931
2012-11-08;11.3632
2012-11-09;12.2869
2012-11-10;13.7106
2012-11-11;11.8126
2012-11-12;11.0717
2012-11-13;11.6237
2012-11-14;11.5894
2012-11-15;11.3596
2012-11-16;11.177
2012-11-17;12.7637
2012-11-18;12.6603
2012-11-19;12.035
2012-11-20;11.8077
2012-11-21;12.1645
2012-11-22;11.7537
2012-11-23;12.1847
2012-11-24;13.6934
2012-11-25;14.0063
2012-11-26;13.2047
2012-11-27;11.2885
2012-11-28;10.6827
2012-11-29;9.47059
2012-11-30;8.18987
2012-12-01;7.49367
2012-12-02;8.79167
2012-12-03;10.8884
2012-12-04;10.7309
2012-12-05;9.19872
2012-12-06;7.9632
2012-12-07;8.53275
2012-12-08;8.64706
2012-12-09;8.15217
2012-12-10;8.79741
2012-12-11;7.37815
2012-12-12;5.76939
2012-12-13;8.20211
2012-12-14;11.7357
2012-12-15;12.3066
2012-12-16;12.2255
2012-12-17;11.6589
2012-12-18;11.1326
2012-12-19;10.3361
2012-12-20;11.1734
2012-12-21;11.3583
2012-12-22;12.0042
2012-12-23;13.3531
2012-12-24;12.5684
2012-12-25;12.6448
2012-12-26;11.9723
2012-12-27;12.2073
2012-12-28;11.9165
2012-12-29;11.7275
2012-12-30;11.1766
2012-12-31;10.7936
2013-01-01;10.806
2013-01-02;9.65605
2013-01-03;10.6806
2013-01-04;11.5527
2013-01-05;10.9161
2013-01-06;10.3362
2013-01-07;9.98745
2013-01-08;9.1761
2013-01-09;9.21593
2013-01-10;10.5493
2013-01-11;10.0617
2013-01-12;8.82839
2013-01-13;8.35118
2013-01-14;7.33049
2013-01-15;7.70021
2013-01-16;6.69133
2013-01-17;5.32985
2013-01-18;5.7065
2013-01-19;7.62055
2013-01-20;7.91649
2013-01-21;8.32218
2013-01-22;8.44958
2013-01-23;8.12134
2013-01-24;7.59197
2013-01-25;6.78197
2013-01-26;8.0276
2013-01-27;9.52754
2013-01-28;10.4346
2013-01-29;11.9307
2013-01-30;12.9768
2013-01-31;12.6967
2013-02-01;12.5346
2013-02-02;9.73795
2013-02-03;8.72594
2013-02-04;11.5021
2013-02-05;10.5879
2013-02-06;9.21941
2013-02-07;8.08542
2013-02-08;7.55765
2013-02-09;7.31458
2013-02-10;7.88679
2013-02-11;8.16176
2013-02-12;7.80208
2013-02-13;7.69102
2013-02-14;8.57627
2013-02-15;9.5641
2013-02-16;8.59957
2013-02-17;8.22128
2013-02-18;8.79701
2013-02-19;8.73002
2013-02-20;8.85622
2013-02-21;7.75365
2013-02-22;6.22246
2013-02-23;5.36478
2013-02-24;6.09603
2013-02-25;6.68288
2013-02-26;7.0552
2013-02-27;7.67603
2013-02-28;8.3576
2013-03-01;8.56197
2013-03-02;8.51266
2013-03-03;8.90497
2013-03-04;10.8201
2013-03-05;12.7137
2013-03-06;13.0443
2013-03-07;13.7925
2013-03-08;13.5287
2013-03-09;12.9572
2013-03-10;11.9553
2013-03-11;10.6858
2013-03-12;8.92585
2013-03-13;6.44469
2013-03-14;6.50547
2013-03-15;7.92647
2013-03-16;9.44351
2013-03-17;10.3695
2013-03-18;9.60879
2013-03-19;10.1933
